Date Of Bite,Breed,Age,Age Groups,Gender,Gender,SpayNeuter,Borough,ZipCode
5/19/2015,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,
5/22/2015,Labrador Retriever,,Unknown,U,Unknown,FALSE,Manhattan,
5/21/2015,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,
5/26/2015,Bull dog,8,5-10yrs,M,Male,TRUE,Manhattan,10025
5/20/2015,BOXER MIX,2,0-5yrs,F,Female,TRUE,Manhattan,
5/24/2015,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,
5/24/2015,SHEPHERD,,Unknown,U,Unknown,FALSE,Manhattan,
5/25/2015,"Bull Dog, French",1,0-5yrs,M,Male,TRUE,Manhattan,
5/25/2015,Chihuahua Crossbreed,3,0-5yrs,F,Female,TRUE,Manhattan,
5/21/2015,American Staffordshire Terrier,2,0-5yrs,M,Male,TRUE,Manhattan,
5/26/2015,"Mastiff, Bull",3,0-5yrs,F,Female,FALSE,Manhattan,10029
5/27/2015,German Shepherd,5,0-5yrs,M,Male,TRUE,Manhattan,10016
5/28/2015,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,
5/29/2015,"Collie, Rough Coat",,Unknown,M,Male,TRUE,Manhattan,10128
5/28/2015,Labrador Retriever Crossbreed,2,0-5yrs,M,Male,TRUE,Manhattan,
5/29/2015,American Pit Bull Terrier/Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,10037
5/30/2015,SCOTTISH TERRIER,5,0-5yrs,F,Female,TRUE,Manhattan,10024
5/30/2015,Chihuahua,,Unknown,U,Unknown,FALSE,Manhattan,10037
5/31/2015,Shih Tzu,8,5-10yrs,M,Male,TRUE,Manhattan,10021
5/30/2015,Yorkshire Terrier,,Unknown,U,Unknown,FALSE,Manhattan,10021
5/30/2015,Miniature Pinscher,,Unknown,U,Unknown,FALSE,Manhattan,10075
5/31/2015,POODLE/MALTESE,4,0-5yrs,M,Male,TRUE,Manhattan,10029
5/29/2015,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,
5/30/2015,Mixed/Other,,Unknown,U,Unknown,FALSE,Manhattan,10009
5/30/2015,Labrador Retriever,,Unknown,U,Unknown,FALSE,Manhattan,
5/30/2015,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,
6/1/2015,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,
3/23/2015,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,
6/2/2015,SHELTIE MIX,2,0-5yrs,F,Female,TRUE,Manhattan,
6/2/2015,Shih Tzu,15,10-15yrs,M,Male,TRUE,Manhattan,10065
6/2/2015,American Staffordshire Terrier,1,0-5yrs,M,Male,FALSE,Manhattan,10029
6/3/2015,Beagle,11,10-15yrs,F,Female,TRUE,Manhattan,10025
6/2/2015,TERRIER,,Unknown,U,Unknown,FALSE,Manhattan,
6/2/2015,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,
6/3/2015,ENGLISH SPRINGER SPANIEL,2,0-5yrs,M,Male,TRUE,Manhattan,
6/4/2015,"Collie, Border",,Unknown,U,Unknown,FALSE,Manhattan,10028
6/3/2015,"Poodle, Standard",14,10-15yrs,F,Female,FALSE,Manhattan,10025
6/4/2015,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,
6/7/2015,Yorkshire Terrier,,Unknown,U,Unknown,FALSE,Manhattan,
6/5/2015,Siberian Husky,,Unknown,U,Unknown,FALSE,Manhattan,
6/7/2015,Shih Tzu,4,0-5yrs,M,Male,TRUE,Manhattan,
6/8/2015,Rhodesian Ridgeback,,Unknown,U,Unknown,FALSE,Manhattan,
6/9/2015,MASTIFF,,Unknown,U,Unknown,FALSE,Manhattan,10003
6/9/2015,SHIH TZU/YORKIE,4,0-5yrs,M,Male,TRUE,Manhattan,
6/9/2015,American Staffordshire Terrier,3,0-5yrs,M,Male,FALSE,Manhattan,
6/9/2015,American Staffordshire Terrier,1,0-5yrs,M,Male,FALSE,Manhattan,10029
6/9/2015,American Pit Bull Mix / Pit Bull Mix,2,0-5yrs,F,Female,FALSE,Manhattan,10029
6/11/2015,Chihuahua,,Unknown,U,Unknown,FALSE,Manhattan,10019
6/6/2015,Havanese,5,0-5yrs,M,Male,TRUE,Manhattan,10023
6/12/2015,Mixed/Other,,Unknown,U,Unknown,FALSE,Manhattan,
6/10/2015,CHIHUAHUA SH/ROTTWEILER,4,0-5yrs,M,Male,FALSE,Manhattan,10029
6/12/2015,Pit Bull,6,5-10yrs,M,Male,FALSE,Manhattan,10023
6/12/2015,Pit Bull,6,5-10yrs,M,Male,TRUE,Manhattan,10023
6/14/2015,Shih Tzu,8,5-10yrs,M,Male,TRUE,Manhattan,10032
6/10/2015,Pit Bull,,Unknown,M,Male,FALSE,Manhattan,
6/12/2015,Shih Tzu,,Unknown,U,Unknown,FALSE,Manhattan,
6/14/2015,TERRIER,,Unknown,U,Unknown,FALSE,Manhattan,
6/14/2015,Mixed/Other,,Unknown,U,Unknown,FALSE,Manhattan,
6/10/2015,SPRINGER SPANIEL,4,0-5yrs,M,Male,FALSE,Manhattan,
6/16/2015,Chihuahua Crossbreed,14,10-15yrs,M,Male,TRUE,Manhattan,10065
6/13/2015,Doberman Pinscher,,Unknown,U,Unknown,FALSE,Manhattan,
6/16/2015,Pit Bull,8,5-10yrs,F,Female,TRUE,Manhattan,
6/16/2015,American Staffordshire Terrier,10,5-10yrs,F,Female,TRUE,Manhattan,10024
6/16/2015,COLLIE,,Unknown,U,Unknown,FALSE,Manhattan,
6/16/2015,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,
6/17/2015,Bull dog,2,0-5yrs,F,Female,TRUE,Manhattan,10036
6/18/2015,Pekingese,5,0-5yrs,M,Male,FALSE,Manhattan,
6/18/2015,Cocker Spaniel,3,0-5yrs,M,Male,TRUE,Manhattan,10034
6/20/2015,"Schnauzer, Standard",6,5-10yrs,M,Male,TRUE,Manhattan,
6/19/2015,Chihuahua,5,0-5yrs,F,Female,FALSE,Manhattan,10034
6/19/2015,American Pit Bull Mix / Pit Bull Mix,2,0-5yrs,M,Male,FALSE,Manhattan,10065
6/20/2015,Maltese,8,5-10yrs,M,Male,TRUE,Manhattan,
6/19/2015,Bull dog,,Unknown,U,Unknown,FALSE,Manhattan,
6/19/2015,Cocker Spaniel,9,5-10yrs,F,Female,FALSE,Manhattan,10128
6/19/2015,Rottweiler,5,0-5yrs,M,Male,TRUE,Manhattan,
6/8/2015,Yorkshire Terrier,6,5-10yrs,M,Male,TRUE,Manhattan,10012
6/21/2015,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,
6/22/2015,Maltese,5,0-5yrs,F,Female,FALSE,Manhattan,10031
6/23/2015,Labrador Retriever Crossbreed,7,5-10yrs,M,Male,TRUE,Manhattan,10024
6/23/2015,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,
6/25/2015,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,10026
6/25/2015,American Pit Bull Mix / Pit Bull Mix,3,0-5yrs,M,Male,TRUE,Manhattan,10003
6/25/2015,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,
6/27/2015,TERRIER,,Unknown,U,Unknown,FALSE,Manhattan,10023
6/26/2015,American Pit Bull Mix / Pit Bull Mix,2,0-5yrs,F,Female,TRUE,Manhattan,
6/27/2015,Shih Tzu,1,0-5yrs,M,Male,TRUE,Manhattan,10029
6/28/2015,Yorkshire Terrier,3,0-5yrs,F,Female,TRUE,Manhattan,10016
6/20/2015,Labrador Retriever Crossbreed,6,5-10yrs,F,Female,TRUE,Manhattan,
6/26/2015,Maltese,,Unknown,U,Unknown,FALSE,Manhattan,
6/30/2015,GLEN OF IMAAL TERRIER,1,0-5yrs,M,Male,TRUE,Manhattan,10034
6/7/2015,MINIATURE PINSCHER/JACK RUSS,5,0-5yrs,M,Male,TRUE,Manhattan,10044
6/17/2015,Bull dog,,Unknown,U,Unknown,FALSE,Manhattan,10038
6/17/2015,West High White Terrier,,Unknown,U,Unknown,FALSE,Manhattan,10024
7/2/2015,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,
7/2/2015,Pit Bull,3,0-5yrs,M,Male,TRUE,Manhattan,10039
7/2/2015,Beagle,,Unknown,U,Unknown,FALSE,Manhattan,
7/4/2015,Shih Tzu,3,0-5yrs,F,Female,FALSE,Manhattan,
7/6/2015,"Collie, Border",,Unknown,U,Unknown,FALSE,Manhattan,
5/15/2015,Dalmatian,,Unknown,U,Unknown,FALSE,Manhattan,
7/7/2015,"Poodle, Standard",,Unknown,U,Unknown,FALSE,Manhattan,
7/8/2015,Chihuahua,,Unknown,U,Unknown,FALSE,Manhattan,
7/3/2015,Labrador Retriever,,Unknown,U,Unknown,FALSE,Manhattan,
7/7/2015,Siberian Husky,,Unknown,U,Unknown,FALSE,Manhattan,10026
7/7/2015,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,10128
7/9/2015,Labrador Retriever Crossbreed,1,0-5yrs,M,Male,FALSE,Manhattan,10002
7/10/2015,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,
7/8/2015,Labrador Retriever,6,5-10yrs,M,Male,TRUE,Manhattan,
7/12/2015,Boxer,4,0-5yrs,M,Male,TRUE,Manhattan,
7/14/2015,Golden Retriever,9,5-10yrs,M,Male,FALSE,Manhattan,10033
7/10/2015,Pug,,Unknown,U,Unknown,FALSE,Manhattan,
7/10/2015,Bull dog,,Unknown,U,Unknown,FALSE,Manhattan,
7/13/2015,Pomeranian,4,0-5yrs,M,Male,FALSE,Manhattan,
7/12/2015,Cocker Spaniel,,Unknown,U,Unknown,FALSE,Manhattan,10009
7/13/2015,Bull dog,1,0-5yrs,M,Male,TRUE,Manhattan,10039
7/15/2015,Maltese,,Unknown,U,Unknown,FALSE,Manhattan,10025
7/6/2015,BOX TERR X,2,0-5yrs,F,Female,TRUE,Manhattan,
7/17/2015,Pit Bull,1,0-5yrs,F,Female,TRUE,Manhattan,
7/18/2015,Pit Bull,2,0-5yrs,M,Male,TRUE,Manhattan,10128
7/20/2015,Pit Bull,2,0-5yrs,M,Male,TRUE,Manhattan,10128
7/17/2015,"Collie, Border",3,0-5yrs,M,Male,FALSE,Manhattan,
7/18/2015,"Poodle, Standard",,Unknown,U,Unknown,FALSE,Manhattan,
7/12/2015,MASTIFF MIX,5,0-5yrs,F,Female,TRUE,Manhattan,
7/19/2015,Mixed/Other,,Unknown,U,Unknown,FALSE,Manhattan,
7/21/2015,Pit Bull,3,0-5yrs,M,Male,FALSE,Manhattan,
7/21/2015,SPRINGER,,Unknown,U,Unknown,FALSE,Manhattan,
7/22/2015,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,
7/19/2015,SHIH TZU/YORKSHIRE TERR,5,0-5yrs,M,Male,FALSE,Manhattan,10029
7/17/2015,Pit Bull,2,0-5yrs,M,Male,TRUE,Manhattan,10029
7/21/2015,Pit Bull,1,0-5yrs,M,Male,FALSE,Manhattan,
7/25/2015,RETRIEVER X,,Unknown,U,Unknown,FALSE,Manhattan,10034
7/22/2015,MIX- BOXER,8,5-10yrs,F,Female,TRUE,Manhattan,10003
4/15/2015,MALTESE/POODLE,3,0-5yrs,M,Male,FALSE,Manhattan,10039
7/28/2015,American Pit Bull Mix / Pit Bull Mix,8,5-10yrs,M,Male,FALSE,Manhattan,10032
7/21/2015,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,
7/28/2015,Chihuahua Crossbreed,2,0-5yrs,M,Male,FALSE,Manhattan,10065
7/26/2015,American Pit Bull Terrier/Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,10033
7/26/2015,Shih Tzu,5,0-5yrs,M,Male,FALSE,Manhattan,10065
7/28/2015,American Pit Bull Mix / Pit Bull Mix,7,5-10yrs,M,Male,FALSE,Manhattan,10039
7/28/2015,Mixed/Other,,Unknown,U,Unknown,FALSE,Manhattan,10036
7/24/2015,SHIH TZU/POODLE MINI,2,0-5yrs,M,Male,TRUE,Manhattan,
7/25/2015,"Poodle, Standard",,Unknown,U,Unknown,FALSE,Manhattan,
7/30/2015,Pekingese,,Unknown,U,Unknown,FALSE,Manhattan,
7/30/2015,Yorkshire Terrier,8,5-10yrs,M,Male,FALSE,Manhattan,10029
7/24/2015,American Pit Bull Terrier/Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,10029
8/2/2015,COCKAPOO,5,0-5yrs,M,Male,TRUE,Manhattan,10065
7/31/2015,Shih Tzu,,Unknown,U,Unknown,FALSE,Manhattan,
7/30/2015,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,10128
7/30/2015,TERRIER,,Unknown,U,Unknown,FALSE,Manhattan,
8/4/2015,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,10009
8/2/2015,Rhodesian Ridgeback,2,0-5yrs,M,Male,FALSE,Manhattan,
8/5/2015,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,
8/4/2015,Mixed/Other,,Unknown,U,Unknown,FALSE,Manhattan,
7/31/2015,Mixed/Other,,Unknown,U,Unknown,FALSE,Manhattan,
8/5/2015,American Pit Bull Mix / Pit Bull Mix,2,0-5yrs,M,Male,FALSE,Manhattan,
7/27/2015,NORFOLK TERRIER/ YORKSHIRE TERRIER,5,0-5yrs,M,Male,TRUE,Manhattan,10029
8/2/2015,PEKINGESE -X,,Unknown,F,Female,TRUE,Manhattan,10028
8/4/2015,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,
8/6/2015,SHEPHERD,,Unknown,U,Unknown,FALSE,Manhattan,
6/10/2015,Mixed/Other,,Unknown,U,Unknown,FALSE,Manhattan,
8/7/2015,Labrador Retriever,1,0-5yrs,M,Male,TRUE,Manhattan,10065
8/6/2015,Labrador Retriever Crossbreed,4,0-5yrs,F,Female,TRUE,Manhattan,
8/8/2015,MUTT,4,0-5yrs,M,Male,TRUE,Manhattan,10009
8/9/2015,Miniature Pinscher,4,0-5yrs,F,Female,TRUE,Manhattan,10023
8/1/2015,American Pit Bull Mix / Pit Bull Mix,1,0-5yrs,M,Male,FALSE,Manhattan,
8/7/2015,Mixed/Other,,Unknown,U,Unknown,FALSE,Manhattan,
8/7/2015,SHEPERD,,Unknown,U,Unknown,FALSE,Manhattan,
8/7/2015,MALTESE- X,9,5-10yrs,F,Female,TRUE,Manhattan,11373
8/11/2015,Labrador Retriever,,Unknown,U,Unknown,FALSE,Manhattan,
8/11/2015,SHEPHERD,,Unknown,U,Unknown,FALSE,Manhattan,
8/11/2015,CORGI,,Unknown,U,Unknown,FALSE,Manhattan,10009
8/9/2015,Mixed/Other,5,0-5yrs,M,Male,TRUE,Manhattan,
8/17/2015,MUTT,,Unknown,U,Unknown,FALSE,Manhattan,10036
8/17/2015,Beagle,,Unknown,M,Male,TRUE,Manhattan,10065
8/18/2015,Boxer,8,5-10yrs,M,Male,FALSE,Manhattan,10128
8/15/2015,"Bull Dog, English",3,0-5yrs,M,Male,TRUE,Manhattan,10021
8/17/2015,TERRIER,,Unknown,U,Unknown,FALSE,Manhattan,
8/15/2015,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,
8/15/2015,Labrador Retriever,,Unknown,U,Unknown,FALSE,Manhattan,10002
8/16/2015,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,
8/17/2015,"Poodle, Standard",,Unknown,U,Unknown,FALSE,Manhattan,10033
8/16/2015,American Pit Bull Mix / Pit Bull Mix,1.5,0-5yrs,F,Female,TRUE,Manhattan,
8/14/2015,Shih Tzu,,Unknown,U,Unknown,FALSE,Manhattan,
8/16/2015,Labrador Retriever,8,5-10yrs,M,Male,TRUE,Manhattan,10028
8/17/2015,Maltese,,Unknown,U,Unknown,FALSE,Manhattan,
8/18/2015,"Poodle, Miniature",3,0-5yrs,M,Male,TRUE,Manhattan,10029
8/17/2015,Dachshund Smooth Coat,14,10-15yrs,M,Male,TRUE,Manhattan,
8/19/2015,Pit Bull,1,0-5yrs,M,Male,FALSE,Manhattan,10029
8/18/2015,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,
8/12/2015,"Poodle, Miniature",13,10-15yrs,M,Male,FALSE,Manhattan,10024
8/18/2015,Chihuahua,,Unknown,U,Unknown,FALSE,Manhattan,10035
8/20/2015,"Poodle, Miniature",11,10-15yrs,F,Female,TRUE,Manhattan,
8/24/2015,Miniature Pinscher,8,5-10yrs,M,Male,TRUE,Manhattan,10065
